2024-10-10 19:01:12 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2024-10-10 19:01:12 0 [Note] InnoDB: Uses event mutexes
2024-10-10 19:01:12 0 [Note] InnoDB: Compressed tables use zlib 1.2.12
2024-10-10 19:01:12 0 [Note] InnoDB: Number of pools: 1
2024-10-10 19:01:12 0 [Note] InnoDB: Using SSE2 crc32 instructions
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=367] with future log sequence number 29790263
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=293] with future log sequence number 29776470
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=412] with future log sequence number 29776470
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=195] with future log sequence number 30508086
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=321] with future log sequence number 30508086
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=194] with future log sequence number 30507767
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=431] with future log sequence number 30507767
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=193] with future log sequence number 30507482
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=416] with future log sequence number 30507482
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=192] with future log sequence number 30507195
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=353] with future log sequence number 30507195
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=63] with future log sequence number 30506870
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=362] with future log sequence number 30506870
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=62] with future log sequence number 30506585
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=381] with future log sequence number 30506585
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=61] with future log sequence number 30506280
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=357] with future log sequence number 30506280
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=60] with future log sequence number 30505974
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=418] with future log sequence number 30505974
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=59] with future log sequence number 30505109
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=426] with future log sequence number 30505109
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=58] with future log sequence number 30505070
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=407] with future log sequence number 30505070
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=57] with future log sequence number 30505031
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=347] with future log sequence number 30505031
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=56] with future log sequence number 30504992
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=345] with future log sequence number 30504992
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=55] with future log sequence number 30504937
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=329] with future log sequence number 30504937
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=54] with future log sequence number 30504898
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=413] with future log sequence number 30504898
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=264] with future log sequence number 30594711
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=285] with future log sequence number 30620902
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=66, page number=3] with future log sequence number 30620922
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=404] with future log sequence number 30620902
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=284] with future log sequence number 30620422
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=442] with future log sequence number 30620422
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=283] with future log sequence number 30616812
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=340] with future log sequence number 30616812
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=282] with future log sequence number 30616390
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=71, page number=5] with future log sequence number 30616314
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=71, page number=4] with future log sequence number 30616288
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=71, page number=3] with future log sequence number 30616230
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=71, page number=10] with future log sequence number 30616410
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=443] with future log sequence number 30616390
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=281] with future log sequence number 30615569
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=359] with future log sequence number 30615569
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=280] with future log sequence number 30608159
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=432] with future log sequence number 30608159
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=279] with future log sequence number 30607755
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=356] with future log sequence number 30607755
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=278] with future log sequence number 30606936
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=15] with future log sequence number 30620642
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=388] with future log sequence number 30606936
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=277] with future log sequence number 30603022
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=231] with future log sequence number 30772962
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=16, page number=3] with future log sequence number 30772982
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=435] with future log sequence number 30772962
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=227] with future log sequence number 30746551
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=380] with future log sequence number 30746551
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=229] with future log sequence number 30745342
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=63] with future log sequence number 30921080
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=362] with future log sequence number 30921080
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=193] with future log sequence number 30920333
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=416] with future log sequence number 30920333
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=192] with future log sequence number 30919628
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=353] with future log sequence number 30919628
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=62] with future log sequence number 30919093
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=381] with future log sequence number 30919093
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=195] with future log sequence number 30922290
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=321] with future log sequence number 30922290
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=199] with future log sequence number 30952141
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=361] with future log sequence number 30950699
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=217] with future log sequence number 31066150
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=377] with future log sequence number 31066150
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=216] with future log sequence number 31065898
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=336] with future log sequence number 31065898
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=408] with future log sequence number 31065450
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=232] with future log sequence number 31080128
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=384] with future log sequence number 31080128
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=231] with future log sequence number 31080084
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=324] with future log sequence number 31080084
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=230] with future log sequence number 31080040
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=338] with future log sequence number 31080040
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=229] with future log sequence number 31079996
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=445] with future log sequence number 31079996
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=228] with future log sequence number 31079952
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=440] with future log sequence number 31079952
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=333] with future log sequence number 31084765
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=118, page number=5] with future log sequence number 31084711
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=239] with future log sequence number 31085016
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=392] with future log sequence number 31085016
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=244] with future log sequence number 31088304
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=395] with future log sequence number 31088304
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=246] with future log sequence number 31089877
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=334] with future log sequence number 31089877
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=245] with future log sequence number 31089833
2024-10-10 19:01:12 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=323] with future log sequence number 31089833
2024-10-10 19:01:12 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 30965547 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:12 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:12 0 [ERROR] InnoDB: Page [page id: space=0, page number=2] log sequence number 30949143 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:12 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:12 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 28533360 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:12 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:12 0 [ERROR] InnoDB: Page [page id: space=0, page number=330] log sequence number 24164472 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 30909696 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=414] log sequence number 30909696 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 30909735 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=403] log sequence number 30909735 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 30909774 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=350] log sequence number 30909774 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 30909813 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=352] log sequence number 30909813 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 30909852 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=364] log sequence number 30909852 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 30504703 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=391] log sequence number 30504703 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 30504742 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=369] log sequence number 30504742 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 30921697 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=372] log sequence number 30921697 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 30921752 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=405] log sequence number 30921752 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 30921791 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=379] log sequence number 30921791 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 30921830 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=413] log sequence number 30921830 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=55] log sequence number 30921869 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=329] log sequence number 30921869 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=56] log sequence number 30504992 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=345] log sequence number 30504992 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=57] log sequence number 30921908 is in the future! Current system log sequence number 300306.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-10 19:01:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=347] log sequence number 30921908 is in the future! Current system log sequence number 300306.
